9606	3897	L1CAM
9606	3903	LAIR1
9606	390	RND3
9606	3910	LAMA4
9606	3911	LAMA5
9606	3913	LAMB2
9606	3914	LAMB3
9606	3915	LAMC1
9606	3932	LCK
9606	3936	LCP1
9606	3937	LCP2
9606	393	ARHGAP4
9606	3956	LGALS1
9606	3957	LGALS2
9606	3958	LGALS3
9606	3959	LGALS3BP
9606	3965	LGALS9
9606	3977	LIFR
9606	397	ARHGDIB
9606	399876	NAV2-AS4
9606	399	RHOH
9606	400550	FENDRR
9606	401093	MBNL1-AS1
9606	4016	LOXL1
9606	4017	LOXL2
9606	4023	LPL
9606	402665	IGLON5
9606	4033	LRMP
9606	404217	CTXN1
9606	4046	LSP1
9606	4049	LTA
9606	4050	LTB
9606	4052	LTBP1
9606	4057	LTF
9606	4059	BCAM
9606	4060	LUM
9606	4063	LY9
9606	4064	CD180
9606	4065	LY75
9606	4066	LYL1
9606	4067	LYN
9606	4068	SH2D1A
9606	406934	MIR142
9606	406938	MIR146A
9606	4069	LYZ
9606	4072	EPCAM
9606	4091	SMAD6
9606	4128	MAOA
9606	4131	MAP1B
9606	414316	COL5A1-AS1
9606	414771	DDR1-AS1
9606	4148	MATN3
9606	4154	MBNL1
9606	4162	MCAM
9606	4188	MDFI
9606	4192	MDK
9606	4208	MEF2C
9606	4232	MEST
9606	4233	MET
9606	4237	MFAP2
9606	4240	MFGE8
9606	4242	MFNG
9606	4254	KITLG
9606	4256	MGP
9606	4257	MGST1
9606	4261	CIITA
9606	4281	MID1
9606	4283	CXCL9
9606	4291	MLF1
9606	4313	MMP2
9606	4323	MMP14
9606	4324	MMP15
9606	4332	MNDA
9606	439921	MXRA7
9606	440712	C1orf186
9606	440823	MIAT
9606	441094	NR2F1-AS1
9606	441108	C5orf56
9606	442894	MIR302B
9606	4430	MYO1B
9606	4440	MSI1
9606	444	ASPH
9606	445	ASS1
9606	4495	MT1G
9606	4496	MT1H
9606	4542	MYO1F
9606	4582	MUC1
9606	4584	MUC3A
9606	4599	MX1
9606	4600	MX2
9606	4613	MYCN
9606	4628	MYH10
9606	4638	MYLK
9606	4648	MYO7B
9606	4651	MYO10
9606	4675	NAP1L3
9606	4681	NBL1
9606	4684	NCAM1
9606	4688	NCF2
9606	4689	NCF4
9606	474344	GIMAP6
9606	4756	NEO1
9606	477	ATP1A2
9606	4781	NFIB
9606	4784	NFIX
9606	481	ATP1B1
9606	4826	NNAT
9606	4837	NNMT
9606	4854	NOTCH3
9606	4862	NPAS2
9606	486	FXYD2
9606	4879	NPPB
9606	489	ATP2A3
9606	4919	ROR1
9606	4922	NTS
9606	4935	GPR143
9606	493869	GPX8
9606	4938	OAS1
9606	4939	OAS2
9606	494558	C9orf135-AS1
9606	5015	OTX2
9606	501	ALDH7A1
9606	5026	P2RX5
9606	5046	PCSK6
9606	5054	SERPINE1
9606	5055	SERPINB2
9606	50615	IL21R
9606	50619	DEF6
9606	5079	PAX5
9606	5087	PBX1
9606	50937	CDON
9606	5097	PCDH1
9606	5104	SERPINA5
9606	51083	GAL
9606	51087	YBX2
9606	51162	EGFL7
9606	51166	AADAT
9606	51176	LEF1
9606	51214	IGF2-AS
9606	51225	ABI3
9606	51232	CRIM1
9606	51237	MZB1
9606	51284	TLR7
9606	51296	SLC15A3
9606	51310	SLC22A17
9606	51316	PLAC8
9606	51330	TNFRSF12A
9606	51339	DACT1
9606	51375	SNX7
9606	5138	PDE2A
9606	51411	BIN2
9606	51421	AMOTL2
9606	51435	SCARA3
9606	51454	GULP1
9606	51477	ISYNA1
9606	5152	PDE9A
9606	5154	PDGFA
9606	51599	LSR
9606	51703	ACSL5
9606	51704	GPRC5B
9606	5176	SERPINF1
9606	5199	CFP
9606	5217	PFN2
9606	5270	SERPINE2
9606	5272	SERPINB9
9606	5293	PIK3CD
9606	5294	PIK3CG
9606	5308	PITX2
9606	5318	PKP2
9606	5327	PLAT
9606	5330	PLCB2
9606	5341	PLEK
9606	5352	PLOD2
9606	5357	PLS1
9606	5358	PLS3
9606	5368	PNOC
9606	53827	FXYD5
9606	54103	GSAP
9606	54206	ERRFI1
9606	5420	PODXL
9606	54436	SH3TC1
9606	54437	SEMA5B
9606	54443	ANLN
9606	54477	PLEKHA5
9606	54504	CPVL
9606	5450	POU2AF1
9606	54518	APBB1IP
9606	5452	POU2F2
9606	54587	MXRA8
9606	54596	L1TD1
9606	5460	POU5F1
9606	54621	VSIG10
9606	54739	XAF1
9606	54751	FBLIM1
9606	54756	IL17RD
9606	54757	FAM20A
9606	547	KIF1A
9606	5480	PPIC
9606	54843	SYTL2
9606	54845	ESRP1
9606	548596	CKMT1A
9606	54869	EPS8L1
9606	54874	FNBP1L
9606	54910	SEMA4C
9606	54961	SSH3
9606	54972	TMEM132A
9606	5502	PPP1R1A
9606	55075	UACA
9606	5507	PPP1R3C
9606	55117	SLC6A15
9606	55205	ZNF532
9606	55224	ETNK2
9606	55225	RAVER2
9606	55237	VRTN
9606	553158	PRR5-ARHGAP8
9606	55323	LARP6
9606	55353	LAPTM4B
9606	55364	IMPACT
9606	55366	LGR4
9606	55384	MEG3
9606	55506	H2AFY2
9606	5552	SRGN
9606	55616	ASAP3
9606	55619	DOCK10
9606	55711	FAR2
9606	55714	TENM3
9606	55715	DOK4
9606	55742	PARVA
9606	5579	PRKCB
9606	55824	PAG1
9606	55843	ARHGAP15
9606	55859	BEX1
9606	558	AXL
9606	5590	PRKCZ
9606	55959	SULF2
9606	55970	GNG12
9606	56133	PCDHB2
9606	5625	PRODH
9606	56265	CPXM1
9606	5641	LGMN
9606	5652	PRSS8
9606	5654	HTRA1
9606	567	B2M
9606	56917	MEIS3
9606	56924	PAK6
9606	56937	PMEPA1
9606	5696	PSMB8
9606	57088	PLSCR4
9606	57111	RAB25
9606	57139	RGL3
9606	57167	SALL4
9606	57181	SLC39A10
9606	57182	ANKRD50
9606	57216	VANGL2
9606	57290	IGHV3-30-3
9606	5738	PTGFRN
9606	57447	NDRG2
9606	57449	PLEKHG5
9606	57494	RIMKLB
9606	57509	MTUS1
9606	57530	CGN
9606	5754	PTK7
9606	57555	NLGN2
9606	57556	SEMA6A
9606	57595	PDZD4
9606	57619	SHROOM3
9606	57633	LRRN1
9606	57648	KIAA1522
9606	5764	PTN
9606	57685	CACHD1
9606	57687	VAT1L
9606	57699	CPNE5
9606	57705	WDFY4
9606	5777	PTPN6
9606	5778	PTPN7
9606	57823	SLAMF7
9606	5788	PTPRC
9606	5789	PTPRD
9606	5790	PTPRCAP
9606	5792	PTPRF
9606	5796	PTPRK
9606	5797	PTPRM
9606	5802	PTPRS
9606	5803	PTPRZ1
9606	58475	MS4A7
9606	58480	RHOU
9606	58495	OVOL2
9606	5880	RAC2
9606	5881	RAC3
9606	5896	RAG1
9606	5897	RAG2
9606	58	ACTA1
9606	5919	RARRES2
9606	5924	RASGRF2
9606	59277	NTN4
9606	59339	PLEKHA2
9606	5937	RBMS1
9606	595	CCND1
9606	597	BCL2A1
9606	5996	RGS1
9606	60312	AFAP1
9606	60370	AVPI1
9606	6039	RNASE6
9606	60489	APOBEC3G
9606	60681	FKBP10
9606	608	TNFRSF17
9606	6192	RPS4Y1
9606	6277	S100A6
9606	6281	S100A10
9606	6288	SAA1
9606	6297	SALL2
9606	6299	SALL1
9606	629	CFB
9606	6337	SCNN1A
9606	6347	CCL2
9606	6348	CCL3
9606	6349	CCL3L1
9606	6351	CCL4
9606	6358	CCL14
9606	6362	CCL18
9606	6363	CCL19
9606	6366	CCL21
9606	6370	CCL25
9606	6372	CXCL6
9606	6382	SDC1
9606	6383	SDC2
9606	6385	SDC4
9606	63898	SH2D4A
9606	63940	GPSM3
9606	63978	PRDM14
9606	64005	MYO1G
9606	6404	SELPLG
9606	6405	SEMA3F
9606	64065	PERP
9606	64073	C19orf33
9606	64092	SAMSN1
9606	64098	PARVG
9606	640	BLK
9606	64127	NOD2
